"Date","Period","OperationalLessIndustrial","Industrial"
40470,48,4250.012518,1054.987482
40471,1,4119.268554,1053.731446
40471,2,4024.207202,1058.792798
40471,3,4306.464786,1056.535214
40471,4,4183.481888,1051.518112
40471,5,4036.438478,1055.561522
40471,6,3930.05257,1053.94743
40471,7,3880.50138,1058.49862
40471,8,3881.043484,1051.956516
40471,9,3997.340358,1049.659642
40471,10,4184.599198,1053.400802
40471,11,4604.84461,1052.15539
40471,12,5032.513724,1055.486276
40471,13,5608.83961,1054.16039
40471,14,5950.947896,1059.052104
40471,15,5803.383374,1065.616626
40471,16,5712.053434,1062.946566
40471,17,5684.077686,1059.922314
40471,18,5598.52526,1057.47474
40471,19,5533.545418,1057.454582
40471,20,5446.082168,1058.917832
40471,21,5412.848848,1059.151152
40471,22,5389.425666,1055.574334
40471,23,5355.569272,1059.430728
40471,24,5317.971734,1060.028266
40471,25,5303.682428,1062.317572
40471,26,5305.767642,1059.232358
40471,27,5308.321528,1057.678472
40471,28,5276.711376,1060.288624
40471,29,5234.975208,1059.024792
40471,30,5212.187396,1057.812604
40471,31,5222.746642,1062.253358
40471,32,5208.724748,1064.275252
40471,33,5199.418612,1062.581388
40471,34,5168.438974,1062.561026
40471,35,5095.273774,1062.726226
40471,36,5011.407852,1062.592148
40471,37,4940.783896,1064.216104
40471,38,5062.56896,1062.43104
40471,39,5187.729198,1061.270802
40471,40,5153.735988,1065.264012
40471,41,5023.12152,1071.87848
40471,42,4845.3003,1063.6997
40471,43,4603.945772,1062.054228
40471,44,4342.699556,1070.300444
40471,45,4168.037896,1074.962104
40471,46,4046.693014,1079.306986
40471,47,4226.86301,1075.13699
40471,48,4133.946774,1078.053226
40472,1,3992.818154,1084.181846
40472,2,3885.96943,1083.03057
40472,3,4172.802006,1078.197994
40472,4,4069.86749,1081.13251
40472,5,3909.950206,1063.049794
40472,6,3797.674868,1060.325132
40472,7,3743.239274,1064.760726
40472,8,3744.174492,984.825508
40472,9,3831.913354,1061.086646
40472,10,4045.485288,1059.514712
40472,11,4425.818432,1063.181568
40472,12,4816.721118,1061.278882
40472,13,5363.681728,1055.318272
40472,14,5680.312764,1059.687236
40472,15,5555.509766,1055.490234
40472,16,5472.612292,1054.387708
40472,17,5478.94559,1055.05441
40472,18,5418.849432,1058.150568
40472,19,5377.54464,1051.45536
40472,20,5359.690058,1054.309942
40472,21,5365.419148,1068.580852
40472,22,5373.20376,1074.79624
40472,23,5352.104568,1076.895432
40472,24,5349.235938,1080.764062
40472,25,5372.11398,1080.88602
40472,26,5392.11637,1071.88363
40472,27,5411.944188,897.055812
40472,28,5413.742696,1074.257304
40472,29,5373.934284,1074.065716
40472,30,5372.415134,1069.584866
40472,31,5404.58362,1066.41638
40472,32,5401.963284,1065.036716
40472,33,5346.274942,1076.725058
40472,34,5299.550382,1075.449618
40472,35,5170.5676,1070.4324
40472,36,5064.078076,1075.921924
40472,37,4951.628582,1074.371418
40472,38,4973.629628,1078.370372
40472,39,5085.413132,1075.586868
40472,40,5031.843026,1086.156974
40472,41,4866.62622,1078.37378
40472,42,4671.308586,1079.691414
40472,43,4446.268004,1079.731996
40472,44,4202.77042,1080.22958
40472,45,4056.206824,1086.793176
40472,46,3936.022234,1088.977766
40472,47,4122.80723,1089.19277
40472,48,4023.13311,1086.86689
40473,1,3870.044548,1081.955452
40473,2,3771.228522,1083.771478
40473,3,4081.364194,1080.635806
40473,4,3967.52473,1088.47527
40473,5,3811.56643,1086.43357
40473,6,3695.77642,1079.22358
40473,7,3645.632048,1073.367952
40473,8,3638.400916,1074.599084
40473,9,3668.807274,1073.192726
40473,10,3827.310694,1071.689306
40473,11,4144.11615,1078.88385
40473,12,4445.75191,1083.24809
40473,13,4940.848174,1083.151826
40473,14,5266.796084,1082.203916
40473,15,5209.584064,1082.415936
40473,16,5214.35128,1079.64872
40473,17,5305.689566,1082.310434
40473,18,5351.145536,1076.854464
40473,19,5404.884292,1080.115708
40473,20,5480.759824,1078.240176
40473,21,5514.726968,1068.273032
40473,22,5561.444758,1061.555242
40473,23,5590.837526,1071.162474
40473,24,5590.9656,1088.0344
40473,25,5598.5785,1086.4215
40473,26,5617.379502,1083.620498
40473,27,5593.480842,1032.519158
40473,28,5576.1112,1074.8888
40473,29,5567.932408,1077.067592
40473,30,5565.218014,1080.781986
40473,31,5558.893898,1066.106102
40473,32,5537.7887,1076.2113
40473,33,5471.417304,1073.582696
40473,34,5384.177204,1065.822796
40473,35,5205.279452,1070.720548
40473,36,5090.691524,1071.308476
40473,37,4983.534594,1067.465406
40473,38,5024.566398,1078.433602
40473,39,5016.696886,1092.303114
40473,40,4903.180136,1088.819864
40473,41,4703.322892,1098.677108
40473,42,4543.255864,1100.744136
40473,43,4348.879742,1094.120258
40473,44,4151.773904,1095.226096
40473,45,4037.835166,1106.164834
40473,46,3952.026526,1103.973474
40473,47,4138.449002,1102.550998
40473,48,4006.728554,1100.271446
40474,1,3835.93394,1098.06606
40474,2,3701.607638,1090.392362
40474,3,3949.52721,1093.47279
40474,4,3794.014186,1087.985814
40474,5,3616.175428,1082.824572
40474,6,3517.310064,1087.689936
40474,7,3439.581718,1086.418282
40474,8,3390.53534,1093.46466
40474,9,3377.390078,1076.609922
40474,10,3415.046274,1077.953726
40474,11,3552.155738,1086.844262
40474,12,3651.551726,1081.448274
40474,13,3834.594094,1066.405906
40474,14,4040.844368,1061.155632
40474,15,4160.547014,1056.452986
40474,16,4314.40273,1056.59727
40474,17,4455.022516,1058.977484
40474,18,4522.5376,1063.4624
40474,19,4567.649504,1055.350496
40474,20,4582.530738,1063.469262
40474,21,4575.11909,1065.88091
40474,22,4575.118722,1045.881278
40474,23,4546.90663,1038.09337
40474,24,4518.212022,1061.787978
40474,25,4459.76363,1033.23637
40474,26,4394.868192,1068.131808
40474,27,4329.330988,1072.669012
40474,28,4280.1552,1076.8448
40474,29,4249.97573,1079.02427
40474,30,4234.418112,1064.581888
40474,31,4246.734938,1070.265062
40474,32,4281.609606,1068.390394
40474,33,4296.836192,1067.163808
40474,34,4330.71134,1064.28866
40474,35,4370.49959,1070.50041
40474,36,4361.61176,1073.38824
40474,37,4363.419232,1068.580768
40474,38,4453.580176,1069.419824
40474,39,4562.127744,1072.872256
40474,40,4536.3644,1075.6356
40474,41,4459.253378,1079.746622
40474,42,4361.940292,1078.059708
40474,43,4225.616262,1081.383738
40474,44,4056.880014,1078.119986
40474,45,3951.726658,1072.273342
40474,46,3892.36628,1075.63372
40474,47,4056.454146,1077.545854
40474,48,3981.977394,1075.022606
40475,1,3830.501992,1067.498008
40475,2,3703.102722,1074.897278
40475,3,3967.37179,1071.62821
40475,4,3855.124146,1076.875854
40475,5,3684.276712,1074.723288
40475,6,3553.890442,1080.109558
40475,7,3486.36361,1082.63639
40475,8,3422.934636,1079.065364
40475,9,3403.776348,1077.223652
40475,10,3414.637724,1061.362276
40475,11,3469.39671,1066.60329
40475,12,3499.81733,1075.18267
40475,13,3589.536664,1071.463336
40475,14,3747.911236,1074.088764
40475,15,3810.943592,1072.056408
40475,16,3899.250706,1072.749294
40475,17,3997.476334,1074.523666
40475,18,4035.717524,1074.282476
40475,19,4090.197,1076.803
40475,20,4076.108152,1078.891848
40475,21,4067.018246,1081.981754
40475,22,4053.161956,1082.838044
40475,23,4054.795826,1065.204174
40475,24,4032.428482,1071.571518
40475,25,3994.70521,1074.29479
40475,26,3962.93973,1059.06027
40475,27,3945.21779,1068.78221
40475,28,3935.707674,1058.292326
40475,29,3926.916976,1052.083024
40475,30,3944.021584,1053.978416
40475,31,3979.884304,1058.115696
40475,32,4041.4267,1051.5733
40475,33,4095.898718,1054.101282
40475,34,4189.577496,1054.422504
40475,35,4254.566212,1058.433788
40475,36,4288.320354,1056.679646
40475,37,4321.404704,1056.595296
40475,38,4441.995074,1053.004926
40475,39,4634.596542,1056.403458
40475,40,4646.099298,1059.900702
40475,41,4552.75403,1056.24597
40475,42,4420.165118,1055.834882
40475,43,4218.32219,1067.67781
40475,44,3993.410754,1052.589246
40475,45,3826.961738,1059.038262
40475,46,3748.435694,1058.564306
40475,47,3937.479514,1070.520486
40475,48,3868.63605,1066.36395
40476,1,3744.493782,1057.506218
40476,2,3666.170048,1064.829952
40476,3,3957.795234,1059.204766
40476,4,3875.889604,1061.110396
40476,5,3755.048078,1066.951922
40476,6,3656.222276,1059.777724
40476,7,3597.776946,1061.223054
40476,8,3589.235894,1058.764106
40476,9,3684.10306,1061.89694
40476,10,3874.487344,1063.512656
40476,11,4259.382668,1072.617332
40476,12,4626.694764,1076.305236
40476,13,5147.869918,1083.130082
40476,14,5475.487318,1081.512682
40476,15,5408.66196,1088.33804
40476,16,5366.134128,1091.865872
40476,17,5378.016814,1088.983186
40476,18,5345.332788,1083.667212
40476,19,5298.638616,1072.361384
40476,20,5282.068996,1077.931004
40476,21,5272.874904,1076.125096
40476,22,5278.871458,1074.128542
40476,23,5277.296824,1083.703176
40476,24,5257.070652,1088.929348
40476,25,5268.458534,1078.541466
40476,26,5285.888794,1086.111206
40476,27,5296.259178,1092.740822
40476,28,5279.067834,1104.932166
40476,29,5234.577018,1097.422982
40476,30,5208.249358,1090.750642
40476,31,5231.204316,1098.795684
40476,32,5250.452004,1087.547996
40476,33,5245.09705,1092.90295
40476,34,5200.621034,1096.378966
40476,35,5082.164222,1101.835778
40476,36,4959.51332,1092.48668
40476,37,4868.18328,1076.81672
40476,38,4905.362012,1082.637988
40476,39,5025.329372,1085.670628
40476,40,4992.266112,1087.733888
40476,41,4851.278532,1089.721468
40476,42,4672.38344,1086.61656
40476,43,4452.038448,1090.961552
40476,44,4207.436908,1086.563092
40476,45,4045.600224,1090.399776
40476,46,3937.440544,1086.559456
40476,47,4140.268158,1089.731842
40476,48,4075.13241,1095.86759
40477,1,3928.407976,1079.592024
40477,2,3803.28328,1086.71672
40477,3,4085.580724,1090.419276
40477,4,3978.507746,1086.492254
40477,5,3818.0972,1093.9028
40477,6,3685.979342,1086.020658
40477,7,3620.828092,1079.171908
40477,8,3619.692476,1082.307524
40477,9,3725.29053,1086.70947
40477,10,3904.921134,1078.078866
40477,11,4257.277808,1086.722192
40477,12,4598.895238,1081.104762
40477,13,5100.335784,1085.664216
40477,14,5446.490972,1079.509028
40477,15,5346.321472,1075.678528
40477,16,5294.75964,1075.24036
40477,17,5322.65025,1070.34975
40477,18,5313.622822,1065.377178
40477,19,5304.47412,1065.52588
40477,20,5309.746334,1064.253666
40477,21,5313.562032,1060.437968
40477,22,5327.080508,1056.919492
40477,23,5311.828988,1060.171012
40477,24,5302.027898,1055.972102
40477,25,5344.92057,1060.07943
40477,26,5329.922962,1059.077038
40477,27,5317.968992,1060.031008
40477,28,5269.848004,1069.151996
40477,29,5229.443172,1082.556828
40477,30,5216.247664,1085.752336
40477,31,5217.742994,1081.257006
40477,32,5220.884658,1076.115342
40477,33,5230.192612,1054.807388
40477,34,5201.362716,1078.637284
40477,35,5096.220878,1078.779122
40477,36,5014.91633,1081.08367
40477,37,4962.53854,1087.46146
40477,38,5031.815452,1088.184548
40477,39,5081.682592,1084.317408
40477,40,5018.178914,1090.821086
40477,41,4855.658268,1083.341732
40477,42,4690.199784,1097.800216
40477,43,4441.513452,1090.486548
40477,44,4194.199216,1094.800784
40477,45,4030.30391,1089.69609
40477,46,3928.157184,1088.842816
40477,47,4135.179618,1099.820382
40477,48,4057.502634,1095.497366
40478,1,3896.120996,1088.879004
40478,2,3787.352016,1075.647984
40478,3,4071.900502,1096.099498
40478,4,3960.406904,1100.593096
40478,5,3803.405136,1088.594864
40478,6,3683.04836,1089.95164
40478,7,3616.949204,1083.050796
40478,8,3600.768826,1084.231174
40478,9,3694.025718,1093.974282
40478,10,3861.203998,1096.796002
40478,11,4211.667856,1095.332144
40478,12,4546.736568,1093.263432
40478,13,5050.962488,1085.037512
40478,14,5371.533874,1093.466126
40478,15,5300.855642,1101.144358
40478,16,5265.287252,1051.712748
40478,17,5301.361052,1078.638948
40478,18,5281.216384,1081.783616
40478,19,5272.835682,1078.164318
40478,20,5281.027586,1077.972414
40478,21,5280.115254,1058.884746
40478,22,5285.63658,1080.36342
40478,23,5279.137422,1083.862578
40478,24,5258.68545,1087.31455
40478,25,5254.68794,1078.31206
40478,26,5248.960702,1086.039298
40478,27,5247.743454,1083.256546
40478,28,5207.316092,1101.683908
40478,29,5166.864008,1099.135992
40478,30,5145.871114,1097.128886
40478,31,5149.482192,1096.517808
40478,32,5143.183408,1073.816592
40478,33,5136.038642,1084.961358
40478,34,5102.720602,1086.279398
40478,35,5007.717452,1087.282548
40478,36,4899.375754,1086.624246
40478,37,4831.25019,1082.74981
40478,38,4886.053772,1083.946228
40478,39,5021.518516,1081.481484
40478,40,5022.208062,1079.791938
40478,41,4893.580764,1085.419236
40478,42,4718.23445,1073.76555
40478,43,4482.089674,1090.910326
40478,44,4240.203812,1094.796188
40478,45,4073.17104,1104.82896
40478,46,3960.31457,1106.68543
40478,47,4139.14265,1100.85735
40478,48,4061.661316,1092.338684
40479,1,3911.287564,1079.712436
40479,2,3800.796468,1096.203532
40479,3,4085.193012,1093.806988
40479,4,3981.098558,1088.901442
40479,5,3833.454496,1085.545504
40479,6,3724.858288,1093.141712
40479,7,3687.473132,1091.526868
40479,8,3686.392572,1086.607428
40479,9,3773.543822,1086.456178
40479,10,3963.354876,1084.645124
40479,11,4317.074784,1089.925216
40479,12,4659.541392,1088.458608
40479,13,5185.52211,1086.47789
40479,14,5481.774224,1082.225776
40479,15,5380.675712,1084.324288
40479,16,5319.2082,1085.7918
40479,17,5326.6573,1079.3427
40479,18,5273.324504,1083.675496
40479,19,5246.357208,1078.642792
40479,20,5245.91036,1068.08964
40479,21,5250.392284,1077.607716
40479,22,5268.773504,1065.226496
40479,23,5248.783448,1073.216552
40479,24,5251.620276,1086.379724
40479,25,5277.637946,1091.362054
40479,26,5285.338664,1090.661336
40479,27,5308.171758,1082.828242
40479,28,5296.339494,1091.660506
40479,29,5258.757552,1093.242448
40479,30,5236.467452,1083.532548
40479,31,5260.847164,1101.152836
40479,32,5272.789978,1090.210022
40479,33,5253.687474,1090.312526
40479,34,5234.015496,1087.984504
40479,35,5105.123366,1087.876634
40479,36,4987.581478,1080.418522
40479,37,4872.974072,1080.025928
40479,38,4902.520834,1075.479166
40479,39,5013.28591,1086.71409
40479,40,4973.5493,1085.4507
40479,41,4789.984182,1086.015818
40479,42,4623.063562,1079.936438
40479,43,4386.762532,1079.237468
40479,44,4168.805804,1080.194196
40479,45,4000.861702,1092.138298
40479,46,3903.650208,1098.349792
40479,47,4113.311122,1084.688878
40479,48,4004.568044,1087.431956
40480,1,3849.780868,1092.219132
40480,2,3737.256294,1091.743706
40480,3,4014.371922,1090.628078
40480,4,3900.162474,1077.837526
40480,5,3744.386818,1077.613182
40480,6,3614.992124,1084.007876
40480,7,3568.214684,1072.785316
40480,8,3556.402472,1061.597528
40480,9,3645.82127,1067.17873
40480,10,3804.896386,1063.103614
40480,11,4099.558264,1057.441736
40480,12,4376.69495,1056.30505
40480,13,4837.548022,1062.451978
40480,14,5157.27985,1059.72015
40480,15,5130.01712,1061.98288
40480,16,5173.060796,1062.939204
40480,17,5245.984196,1071.015804
40480,18,5270.35813,1069.64187
40480,19,5332.520106,1071.479894
40480,20,5399.673484,1070.326516
40480,21,5427.426628,1064.573372
40480,22,5467.03715,1068.96285
40480,23,5506.015242,1078.984758
40480,24,5526.977474,1088.022526
40480,25,5536.839776,1086.160224
40480,26,5555.517396,1077.482604
40480,27,5572.365104,1068.634896
40480,28,5580.863934,1065.136066
40480,29,5543.03986,973.96014
40480,30,5529.458534,1081.541466
40480,31,5533.93979,1085.06021
40480,32,5506.795242,1084.204758
40480,33,5432.270668,1052.729332
40480,34,5359.952448,1089.047552
40480,35,5194.772082,1088.227918
40480,36,5054.51597,1085.48403
40480,37,4912.435862,1083.564138
40480,38,4913.137088,1082.862912
40480,39,4962.041552,1086.958448
40480,40,4896.187776,1086.812224
40480,41,4721.241344,1087.758656
40480,42,4540.961668,1082.038332
40480,43,4358.19715,1089.80285
40480,44,4179.682114,1085.317886
40480,45,4066.414342,1090.585658
40480,46,3960.53648,1085.46352
40480,47,4137.912276,1072.087724
40480,48,4015.654484,1070.345516
40481,1,3831.715464,1071.284536
40481,2,3696.119246,1084.880754
40481,3,3960.032264,1087.967736
40481,4,3822.549684,1082.450316
40481,5,3627.841186,1076.158814
40481,6,3498.294308,1071.705692
40481,7,3414.775124,1071.224876
40481,8,3370.190356,1073.809644
40481,9,3380.87765,1076.12235
40481,10,3427.718174,1075.281826
40481,11,3542.035476,1076.964524
40481,12,3623.879672,1080.120328
40481,13,3808.833658,1080.166342
40481,14,4010.83094,1078.16906
40481,15,4112.110768,1075.889232
40481,16,4266.396112,1079.603888
40481,17,4404.89133,1077.10867
40481,18,4495.382684,1081.617316
40481,19,4553.101024,1069.898976
40481,20,4567.331258,1081.668742
40481,21,4595.348384,1084.651616
40481,22,4612.799264,1083.200736
40481,23,4589.206204,1088.793796
40481,24,4567.192982,1088.807018
40481,25,4521.784144,1084.215856
40481,26,4493.22319,1062.77681
40481,27,4476.5924,1073.4076
40481,28,4458.126088,1080.873912
40481,29,4440.983818,1082.016182
40481,30,4453.148156,1076.851844
40481,31,4490.341478,1066.658522
40481,32,4557.101736,1057.898264
40481,33,4606.111704,1064.888296
40481,34,4656.73532,1051.26468
40481,35,4636.085984,1069.914016
40481,36,4571.089018,1073.910982
40481,37,4500.999202,1062.000798
40481,38,4512.103902,1070.896098
40481,39,4493.232586,1076.767414
40481,40,4426.8237,1060.1763
40481,41,4320.38395,1058.61605
40481,42,4217.823294,1038.176706
40481,43,4101.37921,1035.62079
40481,44,3988.67977,1040.32023
40481,45,3898.107196,1047.892804
40481,46,3805.84442,1047.15558
40481,47,3967.61816,1048.38184
40481,48,3899.27846,1053.72154
40482,1,3739.570774,1050.429226
40482,2,3605.905366,1061.094634
40482,3,3857.530226,1067.469774
40482,4,3737.658034,1082.341966
40482,5,3545.29053,1075.70947
40482,6,3388.6111,1077.3889
40482,7,3275.879524,1084.120476
40482,8,3195.497044,1078.502956
40482,9,3186.58755,1075.41245
40482,10,3201.282524,1075.717476
40482,11,3254.786162,1071.213838
40482,12,3326.397682,1070.602318
40482,13,3492.51487,1073.48513
40482,14,3670.537312,1073.462688
40482,15,3769.771024,1072.228976
40482,16,3913.106792,1068.893208
40482,17,4078.207104,1064.792896
40482,18,4185.843438,1068.156562
40482,19,4252.100058,1063.899942
40482,20,4279.58105,1069.41895
40482,21,4286.601222,1074.398778
40482,22,4282.755552,1078.244448
40482,23,4279.372146,1071.627854
40482,24,4245.705742,1069.294258
40482,25,4202.130938,941.869062
40482,26,4163.307552,1072.692448
40482,27,4147.583616,1072.416384
40482,28,4133.512028,1077.487972
40482,29,4140.870976,1079.129024
40482,30,4155.77257,1082.22743
40482,31,4202.727444,1082.272556
40482,32,4302.07901,1076.92099
40482,33,4394.20891,1075.79109
40482,34,4519.377688,1073.622312
40482,35,4610.348472,1075.651528
40482,36,4633.931594,1070.068406
40482,37,4629.974224,1056.025776
40482,38,4659.691748,1068.308252
40482,39,4731.831236,1078.168764
40482,40,4708.86559,1081.13441
40482,41,4610.492914,1084.507086
40482,42,4470.010092,1084.989908
40482,43,4297.320556,1086.679444
40482,44,4088.268432,1082.731568
40482,45,3937.35337,1089.64663
40482,46,3835.995272,1086.004728
40482,47,3985.26161,1086.73839
40482,48,3929.947316,1090.052684
40483,1,3800.811778,1087.188222
40483,2,3685.514096,1092.485904
40483,3,3969.57307,1092.42693
40483,4,3899.285944,1082.714056
40483,5,3752.67302,1081.32698
40483,6,3635.896678,1076.103322
40483,7,3583.261466,1076.738534
40483,8,3535.374776,1089.625224
40483,9,3597.325766,1088.674234
40483,10,3703.243516,1082.756484
40483,11,3951.596944,1078.403056
40483,12,4207.858482,1073.141518
40483,13,4619.675802,1075.324198
40483,14,4974.999684,1079.000316
40483,15,5005.051678,1087.948322
40483,16,5046.493046,1092.506954
40483,17,5111.441682,1084.558318
40483,18,5113.05415,1091.94585
40483,19,5093.852248,1081.147752
40483,20,5059.437276,1080.562724
40483,21,5037.075654,1071.924346
40483,22,4997.760726,1074.239274
40483,23,4961.489438,1071.510562
40483,24,4922.809896,1079.190104
40483,25,4892.59294,1079.40706
40483,26,4802.730586,1064.269414
40483,27,4786.940012,1062.059988
40483,28,4768.75704,1063.24296
40483,29,4745.095274,1072.904726
40483,30,4746.215728,1087.784272
40483,31,4777.818944,1086.181056
40483,32,4808.303468,1085.696532
40483,33,4841.605436,1082.394564
40483,34,4851.467906,1077.532094
40483,35,4826.556602,1075.443398
40483,36,4781.545634,1073.454366
40483,37,4731.336926,1069.663074
40483,38,4773.279696,1067.720304
40483,39,4858.308838,1060.691162
40483,40,4877.841602,1081.158398
40483,41,4763.695446,1090.304554
40483,42,4628.003996,1081.996004
40483,43,4418.90249,1080.09751
40483,44,4183.27429,1082.72571
40483,45,4033.577822,1081.422178
40483,46,3921.311604,1081.688396
40483,47,4115.121824,1082.878176
40483,48,4034.780344,1088.219656
40484,1,3865.902166,1079.097834
40484,2,3734.275648,1079.724352
40484,3,4013.74469,1079.25531
40484,4,3907.083342,1082.916658
40484,5,3744.426036,1078.573964
40484,6,3616.377086,1086.622914
40484,7,3534.906646,1084.093354
40484,8,3481.52922,1075.47078
40484,9,3484.812758,1077.187242
40484,10,3519.685836,1079.314164
40484,11,3646.421882,1075.578118
40484,12,3752.306956,1075.693044
40484,13,4003.435406,1071.564594
40484,14,4239.299246,1076.700754
40484,15,4292.503466,1081.496534
40484,16,4370.841904,1068.158096
40484,17,4460.827284,1072.172716
40484,18,4493.502004,1084.497996
40484,19,4530.81099,1085.18901
40484,20,4514.830914,1082.169086
40484,21,4501.015638,1079.984362
40484,22,4484.428806,1082.571194
40484,23,4459.793796,1035.206204
40484,24,4394.023134,1078.976866
40484,25,4343.39945,1080.60055
40484,26,4287.501386,1087.498614
40484,27,4267.777488,1086.222512
40484,28,4245.533378,1082.466622
40484,29,4206.082594,1085.917406
40484,30,4230.930002,1087.069998
40484,31,4269.436434,1086.563566
40484,32,4327.532212,1086.467788
40484,33,4395.556708,1087.443292
40484,34,4470.127848,1075.872152
40484,35,4481.95053,1078.04947
40484,36,4472.1413,1087.8587
40484,37,4486.245328,1081.754672
40484,38,4556.943934,1078.056066
40484,39,4682.256016,1065.743984
40484,40,4682.941076,1074.058924
40484,41,4529.164002,1072.835998
40484,42,4388.719686,1068.280314
40484,43,4177.16425,1073.83575
40484,44,3953.010996,1076.989004
40484,45,3820.541854,1087.458146
40484,46,3752.71234,1085.28766
40484,47,3975.70959,1092.29041
40484,48,3922.57214,1090.42786
40485,1,3813.241096,1088.758904
40485,2,3687.450046,1096.549954
40485,3,3983.816352,1086.183648
40485,4,3914.226624,1094.773376
40485,5,3762.342168,1097.657832
40485,6,3635.767104,1088.232896
40485,7,3582.134138,1099.865862
40485,8,3578.342912,1097.657088
40485,9,3676.893848,1102.106152
40485,10,3835.783718,1096.216282
40485,11,4176.894488,1101.105512
40485,12,4577.501082,1089.498918
40485,13,5156.38197,1081.61803
40485,14,5518.058264,1083.941736
40485,15,5487.538148,1076.461852
40485,16,5477.294632,1081.705368
40485,17,5522.207712,1092.792288
40485,18,5483.284894,1096.715106
40485,19,5484.195216,1090.804784
40485,20,5483.005414,1097.994586
40485,21,5472.433942,1100.566058
40485,22,5458.030954,1093.969046
40485,23,5436.267014,1097.732986
40485,24,5412.878976,1101.121024
40485,25,5398.51632,1096.48368
40485,26,5373.404404,1105.595596
40485,27,5363.56015,1097.43985
40485,28,5327.249794,1093.750206
40485,29,5266.225222,1082.774778
40485,30,5251.96163,1085.03837
40485,31,5290.733246,1078.266754
40485,32,5314.196402,1064.803598
40485,33,5363.142892,1101.857108
40485,34,5403.979038,1103.020962
40485,35,5380.110008,1099.889992
40485,36,5323.244064,1096.755936
40485,37,5262.131762,1105.868238
40485,38,5277.664202,1104.335798
40485,39,5347.635266,1111.364734
40485,40,5338.759348,1106.240652
40485,41,5197.613252,1105.386748
40485,42,4983.856714,1105.143286
40485,43,4702.723314,1101.276686
40485,44,4396.69354,1092.30646
40485,45,4177.167222,1091.832778
40485,46,4009.37725,1097.62275
40485,47,4210.088924,1098.911076
40485,48,4132.549636,1101.450364
40486,1,3992.153644,1104.846356
40486,2,3875.950508,1105.049492
40486,3,4169.966338,1107.033662
40486,4,4067.286328,1109.713672
40486,5,3894.319106,1099.680894
40486,6,3763.056114,1084.943886
40486,7,3714.637934,1093.362066
40486,8,3702.007246,1090.992754
40486,9,3833.062994,1089.937006
40486,10,4040.579528,1091.420472
40486,11,4395.404062,1091.595938
40486,12,4783.789494,1093.210506
40486,13,5333.357896,1085.642104
40486,14,5691.588524,1080.411476
40486,15,5631.06903,1070.93097
40486,16,5580.06804,1070.93196
40486,17,5600.643482,1066.356518
40486,18,5566.56135,1056.43865
40486,19,5520.782286,1056.217714
40486,20,5484.11402,1064.88598
40486,21,5484.367878,1070.632122
40486,22,5467.628932,1070.371068
40486,23,5447.341764,1077.658236
40486,24,5409.899666,1062.100334
40486,25,5396.208584,1051.791416
40486,26,5378.624192,1058.375808
40486,27,5353.137848,1072.862152
40486,28,5309.483104,1064.516896
40486,29,5262.857094,1061.142906
40486,30,5235.978272,1066.021728
40486,31,5243.821574,1069.178426
40486,32,5247.372642,1074.627358
40486,33,5232.59085,1081.40915
40486,34,5231.953316,1086.046684
40486,35,5165.940238,1080.059762
40486,36,5088.701496,1081.298504
40486,37,5022.328878,1077.671122
40486,38,5061.53469,1092.46531
40486,39,5193.701122,1090.298878
40486,40,5233.446272,1092.553728
40486,41,5074.51985,1101.48015
40486,42,4868.728808,1098.271192
40486,43,4607.426556,1100.573444
40486,44,4336.51478,1100.48522
40486,45,4167.260302,1088.739698
40486,46,4015.627424,1093.372576
40486,47,4199.574804,1097.425196
40486,48,4124.404172,1096.595828
40487,1,3956.798826,1096.201174
40487,2,3852.079226,1099.920774
40487,3,4141.753862,1095.246138
40487,4,4037.455396,1101.544604
40487,5,3873.791768,1097.208232
40487,6,3740.950166,1098.049834
40487,7,3685.472992,1076.527008
40487,8,3670.405532,1071.594468
40487,9,3772.40721,1072.59279
40487,10,3955.733066,1088.266934
40487,11,4295.804452,1092.195548
40487,12,4690.64269,1097.35731
40487,13,5206.535636,1096.464364
40487,14,5542.98771,1095.01229
40487,15,5429.848646,1094.151354
40487,16,5357.0981,1086.9019
40487,17,5367.183972,1082.816028
40487,18,5316.613038,1083.386962
40487,19,5279.30292,1084.69708
40487,20,5258.09068,1073.90932
40487,21,5244.864492,1077.135508
40487,22,5242.167914,1083.832086
40487,23,5206.425276,1091.574724
40487,24,5153.445018,1084.554982
40487,25,5146.366916,1087.633084
40487,26,5135.048196,1086.951804
40487,27,5124.633438,1093.366562
40487,28,5082.763036,1095.236964
40487,29,5032.262756,1095.737244
40487,30,5012.26629,1094.73371
40487,31,5013.137692,1089.862308
40487,32,5017.789706,1089.210294
40487,33,4999.187394,1089.812606
40487,34,4959.58083,1092.41917
40487,35,4864.78934,1092.21066
40487,36,4762.541228,1091.458772
40487,37,4665.380382,1087.619618
40487,38,4651.855932,1075.144068
40487,39,4743.164916,1087.835084
40487,40,4799.740934,1091.259066
40487,41,4680.225806,1086.774194
40487,42,4550.822384,1087.177616
40487,43,4381.80853,1087.19147
40487,44,4182.782984,1087.217016
40487,45,4057.945812,1090.054188
40487,46,3952.78205,1089.21795
40487,47,4144.960768,1091.039232
40487,48,4039.484876,1096.515124
40488,1,3865.575252,1095.424748
40488,2,3731.531816,1090.468184
40488,3,3971.450024,1086.549976
40488,4,3844.864104,1085.135896
40488,5,3660.116374,1088.883626
